sequence	position	depth
atg000001l_rc_rotated	6415	34
atg000001l_rc_rotated	6416	34
atg000001l_rc_rotated	6417	34
atg000001l_rc_rotated	6418	34
atg000001l_rc_rotated	6419	34
atg000001l_rc_rotated	6420	34
atg000001l_rc_rotated	6421	34
atg000001l_rc_rotated	6422	34
atg000001l_rc_rotated	6423	34
atg000001l_rc_rotated	6424	34
atg000001l_rc_rotated	6425	34
atg000001l_rc_rotated	6426	34
atg000001l_rc_rotated	6427	34
atg000001l_rc_rotated	6428	34
atg000001l_rc_rotated	6429	34
atg000001l_rc_rotated	6430	34
atg000001l_rc_rotated	6431	34
atg000001l_rc_rotated	6432	34
atg000001l_rc_rotated	6433	34
atg000001l_rc_rotated	6434	34
atg000001l_rc_rotated	6435	34
atg000001l_rc_rotated	6436	34
atg000001l_rc_rotated	6437	34
atg000001l_rc_rotated	6438	34
atg000001l_rc_rotated	6439	34
atg000001l_rc_rotated	6440	34
atg000001l_rc_rotated	6441	34
atg000001l_rc_rotated	6442	34
atg000001l_rc_rotated	6443	34
atg000001l_rc_rotated	6444	34
atg000001l_rc_rotated	6445	34
atg000001l_rc_rotated	6446	34
atg000001l_rc_rotated	6447	34
atg000001l_rc_rotated	6448	34
atg000001l_rc_rotated	6449	34
atg000001l_rc_rotated	6450	34
atg000001l_rc_rotated	6451	34
atg000001l_rc_rotated	6452	34
atg000001l_rc_rotated	6453	34
atg000001l_rc_rotated	6454	34
atg000001l_rc_rotated	6455	34
atg000001l_rc_rotated	6456	34
atg000001l_rc_rotated	6457	34
atg000001l_rc_rotated	6458	34
atg000001l_rc_rotated	6459	34
atg000001l_rc_rotated	6460	34
atg000001l_rc_rotated	6461	34
atg000001l_rc_rotated	6462	34
atg000001l_rc_rotated	6463	34
atg000001l_rc_rotated	6464	34
atg000001l_rc_rotated	6465	34
atg000001l_rc_rotated	6466	34
atg000001l_rc_rotated	6467	34
atg000001l_rc_rotated	6468	34
atg000001l_rc_rotated	6469	34
atg000001l_rc_rotated	6470	34
atg000001l_rc_rotated	6471	34
atg000001l_rc_rotated	6472	34
atg000001l_rc_rotated	6473	34
atg000001l_rc_rotated	6474	34
atg000001l_rc_rotated	6475	34
atg000001l_rc_rotated	6476	34
atg000001l_rc_rotated	6477	34
atg000001l_rc_rotated	6478	34
atg000001l_rc_rotated	6479	34
atg000001l_rc_rotated	6480	34
atg000001l_rc_rotated	6481	34
atg000001l_rc_rotated	6482	34
atg000001l_rc_rotated	6483	34
atg000001l_rc_rotated	6484	34
atg000001l_rc_rotated	6485	34
atg000001l_rc_rotated	6486	34
atg000001l_rc_rotated	6487	34
atg000001l_rc_rotated	6488	34
atg000001l_rc_rotated	6489	34
atg000001l_rc_rotated	6490	34
atg000001l_rc_rotated	6491	34
atg000001l_rc_rotated	6492	34
atg000001l_rc_rotated	6493	34
atg000001l_rc_rotated	6494	34
atg000001l_rc_rotated	6495	34
atg000001l_rc_rotated	6496	34
atg000001l_rc_rotated	6497	34
atg000001l_rc_rotated	6498	34
atg000001l_rc_rotated	6499	34
atg000001l_rc_rotated	6500	34
atg000001l_rc_rotated	6501	34
atg000001l_rc_rotated	6502	34
atg000001l_rc_rotated	6503	34
atg000001l_rc_rotated	6504	34
atg000001l_rc_rotated	6505	34
atg000001l_rc_rotated	6506	34
atg000001l_rc_rotated	6507	34
atg000001l_rc_rotated	6508	34
atg000001l_rc_rotated	6509	34
atg000001l_rc_rotated	6510	34
atg000001l_rc_rotated	6511	34
atg000001l_rc_rotated	6512	34
atg000001l_rc_rotated	6513	34
atg000001l_rc_rotated	6514	34
atg000001l_rc_rotated	6515	34
atg000001l_rc_rotated	6516	34
atg000001l_rc_rotated	6517	34
atg000001l_rc_rotated	6518	34
atg000001l_rc_rotated	6519	34
atg000001l_rc_rotated	6520	34
atg000001l_rc_rotated	6521	34
atg000001l_rc_rotated	6522	34
atg000001l_rc_rotated	6523	34
atg000001l_rc_rotated	6524	34
atg000001l_rc_rotated	6525	34
atg000001l_rc_rotated	6526	34
atg000001l_rc_rotated	6527	34
atg000001l_rc_rotated	6528	34
atg000001l_rc_rotated	6529	34
atg000001l_rc_rotated	6530	34
atg000001l_rc_rotated	6531	34
atg000001l_rc_rotated	6532	34
atg000001l_rc_rotated	6533	34
atg000001l_rc_rotated	6534	34
atg000001l_rc_rotated	6535	34
atg000001l_rc_rotated	6536	34
atg000001l_rc_rotated	6537	34
atg000001l_rc_rotated	6538	34
atg000001l_rc_rotated	6539	34
atg000001l_rc_rotated	6540	34
atg000001l_rc_rotated	6541	34
atg000001l_rc_rotated	6542	34
atg000001l_rc_rotated	6543	34
atg000001l_rc_rotated	6544	34
atg000001l_rc_rotated	6545	34
atg000001l_rc_rotated	6546	34
atg000001l_rc_rotated	6547	34
atg000001l_rc_rotated	6548	34
atg000001l_rc_rotated	6549	34
atg000001l_rc_rotated	6550	34
atg000001l_rc_rotated	6551	34
atg000001l_rc_rotated	6552	34
atg000001l_rc_rotated	6553	34
atg000001l_rc_rotated	6554	34
atg000001l_rc_rotated	6555	34
atg000001l_rc_rotated	6556	34
atg000001l_rc_rotated	6557	34
atg000001l_rc_rotated	6558	34
atg000001l_rc_rotated	6559	34
atg000001l_rc_rotated	6560	34
atg000001l_rc_rotated	6561	34
atg000001l_rc_rotated	6562	34
atg000001l_rc_rotated	6563	34
atg000001l_rc_rotated	6564	34
atg000001l_rc_rotated	6565	34
atg000001l_rc_rotated	6566	34
atg000001l_rc_rotated	6567	34
atg000001l_rc_rotated	6568	34
atg000001l_rc_rotated	6569	34
atg000001l_rc_rotated	6570	34
atg000001l_rc_rotated	6571	34
atg000001l_rc_rotated	6572	34
atg000001l_rc_rotated	6573	34
atg000001l_rc_rotated	6574	34
atg000001l_rc_rotated	6575	34
atg000001l_rc_rotated	6576	34
atg000001l_rc_rotated	6577	34
atg000001l_rc_rotated	6578	34
atg000001l_rc_rotated	6579	34
atg000001l_rc_rotated	6580	34
atg000001l_rc_rotated	6581	34
atg000001l_rc_rotated	6582	34
atg000001l_rc_rotated	6583	34
atg000001l_rc_rotated	6584	34
atg000001l_rc_rotated	6585	34
atg000001l_rc_rotated	6586	34
atg000001l_rc_rotated	6587	34
atg000001l_rc_rotated	6588	34
atg000001l_rc_rotated	6589	34
atg000001l_rc_rotated	6590	34
atg000001l_rc_rotated	6591	34
atg000001l_rc_rotated	6592	34
atg000001l_rc_rotated	6593	34
atg000001l_rc_rotated	6594	34
atg000001l_rc_rotated	6595	34
atg000001l_rc_rotated	6596	34
atg000001l_rc_rotated	6597	34
atg000001l_rc_rotated	6598	34
atg000001l_rc_rotated	6599	33
atg000001l_rc_rotated	6600	33
atg000001l_rc_rotated	6601	33
atg000001l_rc_rotated	6602	33
atg000001l_rc_rotated	6603	33
atg000001l_rc_rotated	6604	33
atg000001l_rc_rotated	6605	33
atg000001l_rc_rotated	6606	33
atg000001l_rc_rotated	6607	33
atg000001l_rc_rotated	6608	33
atg000001l_rc_rotated	6609	33
atg000001l_rc_rotated	6610	33
atg000001l_rc_rotated	6611	33
atg000001l_rc_rotated	6612	33
atg000001l_rc_rotated	6613	33
atg000001l_rc_rotated	6614	33
atg000001l_rc_rotated	6615	33
atg000001l_rc_rotated	6616	33
atg000001l_rc_rotated	6617	33
atg000001l_rc_rotated	6618	33
atg000001l_rc_rotated	6619	33
atg000001l_rc_rotated	6620	33
atg000001l_rc_rotated	6621	33
atg000001l_rc_rotated	6622	33
atg000001l_rc_rotated	6623	33
atg000001l_rc_rotated	6624	33
atg000001l_rc_rotated	6625	33
atg000001l_rc_rotated	6626	33
atg000001l_rc_rotated	6627	33
atg000001l_rc_rotated	6628	33
atg000001l_rc_rotated	6629	33
atg000001l_rc_rotated	6630	33
atg000001l_rc_rotated	6631	33
atg000001l_rc_rotated	6632	33
atg000001l_rc_rotated	6633	33
atg000001l_rc_rotated	6634	33
atg000001l_rc_rotated	6635	33
atg000001l_rc_rotated	6636	33
atg000001l_rc_rotated	6637	33
atg000001l_rc_rotated	6638	33
atg000001l_rc_rotated	6639	33
atg000001l_rc_rotated	6640	33
atg000001l_rc_rotated	6641	33
atg000001l_rc_rotated	6642	33
atg000001l_rc_rotated	6643	33
atg000001l_rc_rotated	6644	33
atg000001l_rc_rotated	6645	33
atg000001l_rc_rotated	6646	33
atg000001l_rc_rotated	6647	33
atg000001l_rc_rotated	6648	33
atg000001l_rc_rotated	6649	33
atg000001l_rc_rotated	6650	33
atg000001l_rc_rotated	6651	33
atg000001l_rc_rotated	6652	33
atg000001l_rc_rotated	6653	33
atg000001l_rc_rotated	6654	33
atg000001l_rc_rotated	6655	33
atg000001l_rc_rotated	6656	33
atg000001l_rc_rotated	6657	33
atg000001l_rc_rotated	6658	33
atg000001l_rc_rotated	6659	33
atg000001l_rc_rotated	6660	33
atg000001l_rc_rotated	6661	33
atg000001l_rc_rotated	6662	33
atg000001l_rc_rotated	6663	33
atg000001l_rc_rotated	6664	33
atg000001l_rc_rotated	6665	33
atg000001l_rc_rotated	6666	33
atg000001l_rc_rotated	6667	33
atg000001l_rc_rotated	6668	33
atg000001l_rc_rotated	6669	33
atg000001l_rc_rotated	6670	33
atg000001l_rc_rotated	6671	33
atg000001l_rc_rotated	6672	33
atg000001l_rc_rotated	6673	33
atg000001l_rc_rotated	6674	33
atg000001l_rc_rotated	6675	33
atg000001l_rc_rotated	6676	33
atg000001l_rc_rotated	6677	33
atg000001l_rc_rotated	6678	33
atg000001l_rc_rotated	6679	33
atg000001l_rc_rotated	6680	33
atg000001l_rc_rotated	6681	33
atg000001l_rc_rotated	6682	33
atg000001l_rc_rotated	6683	33
atg000001l_rc_rotated	6684	33
atg000001l_rc_rotated	6685	33
atg000001l_rc_rotated	6686	33
atg000001l_rc_rotated	6687	33
atg000001l_rc_rotated	6688	33
atg000001l_rc_rotated	6689	33
atg000001l_rc_rotated	6690	33
atg000001l_rc_rotated	6691	33
atg000001l_rc_rotated	6692	33
atg000001l_rc_rotated	6693	33
atg000001l_rc_rotated	6694	33
atg000001l_rc_rotated	6695	33
atg000001l_rc_rotated	6696	33
atg000001l_rc_rotated	6697	33
atg000001l_rc_rotated	6698	33
atg000001l_rc_rotated	6699	33
atg000001l_rc_rotated	6700	33
atg000001l_rc_rotated	6701	33
atg000001l_rc_rotated	6702	33
atg000001l_rc_rotated	6703	33
atg000001l_rc_rotated	6704	33
atg000001l_rc_rotated	6705	33
atg000001l_rc_rotated	6706	33
atg000001l_rc_rotated	6707	33
atg000001l_rc_rotated	6708	33
atg000001l_rc_rotated	6709	33
atg000001l_rc_rotated	6710	33
atg000001l_rc_rotated	6711	33
atg000001l_rc_rotated	6712	33
atg000001l_rc_rotated	6713	33
atg000001l_rc_rotated	6714	33
atg000001l_rc_rotated	6715	33
atg000001l_rc_rotated	6716	33
atg000001l_rc_rotated	6717	33
atg000001l_rc_rotated	6718	33
atg000001l_rc_rotated	6719	33
atg000001l_rc_rotated	6720	33
atg000001l_rc_rotated	6721	33
atg000001l_rc_rotated	6722	33
atg000001l_rc_rotated	6723	33
atg000001l_rc_rotated	6724	33
atg000001l_rc_rotated	6725	33
atg000001l_rc_rotated	6726	33
atg000001l_rc_rotated	6727	33
atg000001l_rc_rotated	6728	33
atg000001l_rc_rotated	6729	33
atg000001l_rc_rotated	6730	33
atg000001l_rc_rotated	6731	33
atg000001l_rc_rotated	6732	33
atg000001l_rc_rotated	6733	33
atg000001l_rc_rotated	6734	33
atg000001l_rc_rotated	6735	33
atg000001l_rc_rotated	6736	33
atg000001l_rc_rotated	6737	33
atg000001l_rc_rotated	6738	33
atg000001l_rc_rotated	6739	33
atg000001l_rc_rotated	6740	33
atg000001l_rc_rotated	6741	33
atg000001l_rc_rotated	6742	33
atg000001l_rc_rotated	6743	33
atg000001l_rc_rotated	6744	33
atg000001l_rc_rotated	6745	33
atg000001l_rc_rotated	6746	33
atg000001l_rc_rotated	6747	33
atg000001l_rc_rotated	6748	33
atg000001l_rc_rotated	6749	33
atg000001l_rc_rotated	6750	33
atg000001l_rc_rotated	6751	33
atg000001l_rc_rotated	6752	33
atg000001l_rc_rotated	6753	33
atg000001l_rc_rotated	6754	33
atg000001l_rc_rotated	6755	33
atg000001l_rc_rotated	6756	33
atg000001l_rc_rotated	6757	33
atg000001l_rc_rotated	6758	33
atg000001l_rc_rotated	6759	33
atg000001l_rc_rotated	6760	33
atg000001l_rc_rotated	6761	33
atg000001l_rc_rotated	6762	33
atg000001l_rc_rotated	6763	33
atg000001l_rc_rotated	6764	33
atg000001l_rc_rotated	6765	33
atg000001l_rc_rotated	6766	33
atg000001l_rc_rotated	6767	33
atg000001l_rc_rotated	6768	33
atg000001l_rc_rotated	6769	33
atg000001l_rc_rotated	6770	33
atg000001l_rc_rotated	6771	33
atg000001l_rc_rotated	6772	33
atg000001l_rc_rotated	6773	33
atg000001l_rc_rotated	6774	33
atg000001l_rc_rotated	6775	33
atg000001l_rc_rotated	6776	33
atg000001l_rc_rotated	6777	33
atg000001l_rc_rotated	6778	33
atg000001l_rc_rotated	6779	33
atg000001l_rc_rotated	6780	33
atg000001l_rc_rotated	6781	33
atg000001l_rc_rotated	6782	33
atg000001l_rc_rotated	6783	33
atg000001l_rc_rotated	6784	33
atg000001l_rc_rotated	6785	33
atg000001l_rc_rotated	6786	33
atg000001l_rc_rotated	6787	33
atg000001l_rc_rotated	6788	33
atg000001l_rc_rotated	6789	33
atg000001l_rc_rotated	6790	33
atg000001l_rc_rotated	6791	33
atg000001l_rc_rotated	6792	33
atg000001l_rc_rotated	6793	33
atg000001l_rc_rotated	6794	33
atg000001l_rc_rotated	6795	33
atg000001l_rc_rotated	6796	33
atg000001l_rc_rotated	6797	33
atg000001l_rc_rotated	6798	33
atg000001l_rc_rotated	6799	33
atg000001l_rc_rotated	6800	33
atg000001l_rc_rotated	6801	33
atg000001l_rc_rotated	6802	33
atg000001l_rc_rotated	6803	33
atg000001l_rc_rotated	6804	33
atg000001l_rc_rotated	6805	33
atg000001l_rc_rotated	6806	33
atg000001l_rc_rotated	6807	33
atg000001l_rc_rotated	6808	33
atg000001l_rc_rotated	6809	33
atg000001l_rc_rotated	6810	33
atg000001l_rc_rotated	6811	33
atg000001l_rc_rotated	6812	33
atg000001l_rc_rotated	6813	33
atg000001l_rc_rotated	6814	33
atg000001l_rc_rotated	6815	33
atg000001l_rc_rotated	6816	33
atg000001l_rc_rotated	6817	33
atg000001l_rc_rotated	6818	33
atg000001l_rc_rotated	6819	33
atg000001l_rc_rotated	6820	33
atg000001l_rc_rotated	6821	33
atg000001l_rc_rotated	6822	33
atg000001l_rc_rotated	6823	33
atg000001l_rc_rotated	6824	33
atg000001l_rc_rotated	6825	33
atg000001l_rc_rotated	6826	33
atg000001l_rc_rotated	6827	33
atg000001l_rc_rotated	6828	33
atg000001l_rc_rotated	6829	33
atg000001l_rc_rotated	6830	33
atg000001l_rc_rotated	6831	33
atg000001l_rc_rotated	6832	33
atg000001l_rc_rotated	6833	33
atg000001l_rc_rotated	6834	33
atg000001l_rc_rotated	6835	33
atg000001l_rc_rotated	6836	33
atg000001l_rc_rotated	6837	33
atg000001l_rc_rotated	6838	33
atg000001l_rc_rotated	6839	33
atg000001l_rc_rotated	6840	33
atg000001l_rc_rotated	6841	33
atg000001l_rc_rotated	6842	33
atg000001l_rc_rotated	6843	33
atg000001l_rc_rotated	6844	33
atg000001l_rc_rotated	6845	33
atg000001l_rc_rotated	6846	33
atg000001l_rc_rotated	6847	33
atg000001l_rc_rotated	6848	33
atg000001l_rc_rotated	6849	33
atg000001l_rc_rotated	6850	33
atg000001l_rc_rotated	6851	33
atg000001l_rc_rotated	6852	33
atg000001l_rc_rotated	6853	33
atg000001l_rc_rotated	6854	33
atg000001l_rc_rotated	6855	33
atg000001l_rc_rotated	6856	33
atg000001l_rc_rotated	6857	33
atg000001l_rc_rotated	6858	33
atg000001l_rc_rotated	6859	33
atg000001l_rc_rotated	6860	33
atg000001l_rc_rotated	6861	33
atg000001l_rc_rotated	6862	33
atg000001l_rc_rotated	6863	33
atg000001l_rc_rotated	6864	33
atg000001l_rc_rotated	6865	33
atg000001l_rc_rotated	6866	33
atg000001l_rc_rotated	6867	33
atg000001l_rc_rotated	6868	33
atg000001l_rc_rotated	6869	33
atg000001l_rc_rotated	6870	33
atg000001l_rc_rotated	6871	33
atg000001l_rc_rotated	6872	33
atg000001l_rc_rotated	6873	33
atg000001l_rc_rotated	6874	33
atg000001l_rc_rotated	6875	33
atg000001l_rc_rotated	6876	33
atg000001l_rc_rotated	6877	33
atg000001l_rc_rotated	6878	33
atg000001l_rc_rotated	6879	33
atg000001l_rc_rotated	6880	33
atg000001l_rc_rotated	6881	33
atg000001l_rc_rotated	6882	33
atg000001l_rc_rotated	6883	33
atg000001l_rc_rotated	6884	33
atg000001l_rc_rotated	6885	33
atg000001l_rc_rotated	6886	33
atg000001l_rc_rotated	6887	33
atg000001l_rc_rotated	6888	33
atg000001l_rc_rotated	6889	33
atg000001l_rc_rotated	6890	33
atg000001l_rc_rotated	6891	33
atg000001l_rc_rotated	6892	33
atg000001l_rc_rotated	6893	33
atg000001l_rc_rotated	6894	33
atg000001l_rc_rotated	6895	33
atg000001l_rc_rotated	6896	33
atg000001l_rc_rotated	6897	33
atg000001l_rc_rotated	6898	33
atg000001l_rc_rotated	6899	33
atg000001l_rc_rotated	6900	33
atg000001l_rc_rotated	6901	33
atg000001l_rc_rotated	6902	33
atg000001l_rc_rotated	6903	33
atg000001l_rc_rotated	6904	33
atg000001l_rc_rotated	6905	33
atg000001l_rc_rotated	6906	33
atg000001l_rc_rotated	6907	33
atg000001l_rc_rotated	6908	33
atg000001l_rc_rotated	6909	33
atg000001l_rc_rotated	6910	33
atg000001l_rc_rotated	6911	33
atg000001l_rc_rotated	6912	33
atg000001l_rc_rotated	6913	33
atg000001l_rc_rotated	6914	33
atg000001l_rc_rotated	6915	33
atg000001l_rc_rotated	6916	33
atg000001l_rc_rotated	6917	33
atg000001l_rc_rotated	6918	33
atg000001l_rc_rotated	6919	33
atg000001l_rc_rotated	6920	33
atg000001l_rc_rotated	6921	33
atg000001l_rc_rotated	6922	33
atg000001l_rc_rotated	6923	33
atg000001l_rc_rotated	6924	33
atg000001l_rc_rotated	6925	33
atg000001l_rc_rotated	6926	33
atg000001l_rc_rotated	6927	33
atg000001l_rc_rotated	6928	33
atg000001l_rc_rotated	6929	33
atg000001l_rc_rotated	6930	33
atg000001l_rc_rotated	6931	33
atg000001l_rc_rotated	6932	33
atg000001l_rc_rotated	6933	33
atg000001l_rc_rotated	6934	33
atg000001l_rc_rotated	6935	33
atg000001l_rc_rotated	6936	33
atg000001l_rc_rotated	6937	33
atg000001l_rc_rotated	6938	33
atg000001l_rc_rotated	6939	33
atg000001l_rc_rotated	6940	33
atg000001l_rc_rotated	6941	33
atg000001l_rc_rotated	6942	33
atg000001l_rc_rotated	6943	33
atg000001l_rc_rotated	6944	33
atg000001l_rc_rotated	6945	33
atg000001l_rc_rotated	6946	33
atg000001l_rc_rotated	6947	33
atg000001l_rc_rotated	6948	33
atg000001l_rc_rotated	6949	33
atg000001l_rc_rotated	6950	33
atg000001l_rc_rotated	6951	33
atg000001l_rc_rotated	6952	33
atg000001l_rc_rotated	6953	33
atg000001l_rc_rotated	6954	33
atg000001l_rc_rotated	6955	33
atg000001l_rc_rotated	6956	33
atg000001l_rc_rotated	6957	33
atg000001l_rc_rotated	6958	33
atg000001l_rc_rotated	6959	33
atg000001l_rc_rotated	6960	33
atg000001l_rc_rotated	6961	33
atg000001l_rc_rotated	6962	33
atg000001l_rc_rotated	6963	33
atg000001l_rc_rotated	6964	33
atg000001l_rc_rotated	6965	33
atg000001l_rc_rotated	6966	33
atg000001l_rc_rotated	6967	33
atg000001l_rc_rotated	6968	33
atg000001l_rc_rotated	6969	33
atg000001l_rc_rotated	6970	33
atg000001l_rc_rotated	6971	33
atg000001l_rc_rotated	6972	33
atg000001l_rc_rotated	6973	33
atg000001l_rc_rotated	6974	33
atg000001l_rc_rotated	6975	33
atg000001l_rc_rotated	6976	33
atg000001l_rc_rotated	6977	33
atg000001l_rc_rotated	6978	33
atg000001l_rc_rotated	6979	33
atg000001l_rc_rotated	6980	33
atg000001l_rc_rotated	6981	33
atg000001l_rc_rotated	6982	33
atg000001l_rc_rotated	6983	33
atg000001l_rc_rotated	6984	33
atg000001l_rc_rotated	6985	33
atg000001l_rc_rotated	6986	33
atg000001l_rc_rotated	6987	33
atg000001l_rc_rotated	6988	33
atg000001l_rc_rotated	6989	33
atg000001l_rc_rotated	6990	33
atg000001l_rc_rotated	6991	33
atg000001l_rc_rotated	6992	33
atg000001l_rc_rotated	6993	33
atg000001l_rc_rotated	6994	33
atg000001l_rc_rotated	6995	33
atg000001l_rc_rotated	6996	33
atg000001l_rc_rotated	6997	33
atg000001l_rc_rotated	6998	33
atg000001l_rc_rotated	6999	33
atg000001l_rc_rotated	7000	33
atg000001l_rc_rotated	7001	33
atg000001l_rc_rotated	7002	33
atg000001l_rc_rotated	7003	33
atg000001l_rc_rotated	7004	33
atg000001l_rc_rotated	7005	33
atg000001l_rc_rotated	7006	33
atg000001l_rc_rotated	7007	33
atg000001l_rc_rotated	7008	33
atg000001l_rc_rotated	7009	33
atg000001l_rc_rotated	7010	33
atg000001l_rc_rotated	7011	33
atg000001l_rc_rotated	7012	33
atg000001l_rc_rotated	7013	33
atg000001l_rc_rotated	7014	33
atg000001l_rc_rotated	7015	33
atg000001l_rc_rotated	7016	33
atg000001l_rc_rotated	7017	33
atg000001l_rc_rotated	7018	33
atg000001l_rc_rotated	7019	33
atg000001l_rc_rotated	7020	33
atg000001l_rc_rotated	7021	33
atg000001l_rc_rotated	7022	33
atg000001l_rc_rotated	7023	33
atg000001l_rc_rotated	7024	33
atg000001l_rc_rotated	7025	33
atg000001l_rc_rotated	7026	33
atg000001l_rc_rotated	7027	33
atg000001l_rc_rotated	7028	33
atg000001l_rc_rotated	7029	33
atg000001l_rc_rotated	7030	33
atg000001l_rc_rotated	7031	33
atg000001l_rc_rotated	7032	33
atg000001l_rc_rotated	7033	33
atg000001l_rc_rotated	7034	33
atg000001l_rc_rotated	7035	33
atg000001l_rc_rotated	7036	33
atg000001l_rc_rotated	7037	33
atg000001l_rc_rotated	7038	33
atg000001l_rc_rotated	7039	33
atg000001l_rc_rotated	7040	33
atg000001l_rc_rotated	7041	33
atg000001l_rc_rotated	7042	33
atg000001l_rc_rotated	7043	33
atg000001l_rc_rotated	7044	33
atg000001l_rc_rotated	7045	33
atg000001l_rc_rotated	7046	33
atg000001l_rc_rotated	7047	33
atg000001l_rc_rotated	7048	33
atg000001l_rc_rotated	7049	33
atg000001l_rc_rotated	7050	33
atg000001l_rc_rotated	7051	33
atg000001l_rc_rotated	7052	33
atg000001l_rc_rotated	7053	33
atg000001l_rc_rotated	7054	33
atg000001l_rc_rotated	7055	33
atg000001l_rc_rotated	7056	33
atg000001l_rc_rotated	7057	33
atg000001l_rc_rotated	7058	33
atg000001l_rc_rotated	7059	33
atg000001l_rc_rotated	7060	33
atg000001l_rc_rotated	7061	33
atg000001l_rc_rotated	7062	33
atg000001l_rc_rotated	7063	33
atg000001l_rc_rotated	7064	33
atg000001l_rc_rotated	7065	33
atg000001l_rc_rotated	7066	33
atg000001l_rc_rotated	7067	33
atg000001l_rc_rotated	7068	33
atg000001l_rc_rotated	7069	33
atg000001l_rc_rotated	7070	33
atg000001l_rc_rotated	7071	33
atg000001l_rc_rotated	7072	33
atg000001l_rc_rotated	7073	33
atg000001l_rc_rotated	7074	33
atg000001l_rc_rotated	7075	33
atg000001l_rc_rotated	7076	33
atg000001l_rc_rotated	7077	33
atg000001l_rc_rotated	7078	33
atg000001l_rc_rotated	7079	33
atg000001l_rc_rotated	7080	33
atg000001l_rc_rotated	7081	33
atg000001l_rc_rotated	7082	33
atg000001l_rc_rotated	7083	33
atg000001l_rc_rotated	7084	33
atg000001l_rc_rotated	7085	33
atg000001l_rc_rotated	7086	33
atg000001l_rc_rotated	7087	33
atg000001l_rc_rotated	7088	33
atg000001l_rc_rotated	7089	33
atg000001l_rc_rotated	7090	33
atg000001l_rc_rotated	7091	33
atg000001l_rc_rotated	7092	33
atg000001l_rc_rotated	7093	33
atg000001l_rc_rotated	7094	33
atg000001l_rc_rotated	7095	33
atg000001l_rc_rotated	7096	33
atg000001l_rc_rotated	7097	33
atg000001l_rc_rotated	7098	33
atg000001l_rc_rotated	7099	33
atg000001l_rc_rotated	7100	33
atg000001l_rc_rotated	7101	33
atg000001l_rc_rotated	7102	33
atg000001l_rc_rotated	7103	33
atg000001l_rc_rotated	7104	33
atg000001l_rc_rotated	7105	33
atg000001l_rc_rotated	7106	33
atg000001l_rc_rotated	7107	33
atg000001l_rc_rotated	7108	33
atg000001l_rc_rotated	7109	33
atg000001l_rc_rotated	7110	33
atg000001l_rc_rotated	7111	33
atg000001l_rc_rotated	7112	33
atg000001l_rc_rotated	7113	33
atg000001l_rc_rotated	7114	33
atg000001l_rc_rotated	7115	33
atg000001l_rc_rotated	7116	33
atg000001l_rc_rotated	7117	33
atg000001l_rc_rotated	7118	33
atg000001l_rc_rotated	7119	33
atg000001l_rc_rotated	7120	33
atg000001l_rc_rotated	7121	33
atg000001l_rc_rotated	7122	33
atg000001l_rc_rotated	7123	33
atg000001l_rc_rotated	7124	33
atg000001l_rc_rotated	7125	33
atg000001l_rc_rotated	7126	33
atg000001l_rc_rotated	7127	33
atg000001l_rc_rotated	7128	33
atg000001l_rc_rotated	7129	33
atg000001l_rc_rotated	7130	33
atg000001l_rc_rotated	7131	33
atg000001l_rc_rotated	7132	33
atg000001l_rc_rotated	7133	33
atg000001l_rc_rotated	7134	33
atg000001l_rc_rotated	7135	33
atg000001l_rc_rotated	7136	33
atg000001l_rc_rotated	7137	33
